Below is the content and the addresses the content is put in for process 1
 Address|	Frame	|	Content
0x1636	|	22	|	T
0x1785	|	23	|	i
0x2D8E	|	45	|	t
0x3981	|	57	|	a
0x17B0	|	23	|	n
0x727D	|	114	|	s
0x4FBF	|	79	|	 
0x45EE	|	69	|	w
0x74B1	|	116	|	e
0x42E4	|	66	|	r
0x5D85	|	93	|	e
0x7FE9	|	127	|	 
0x7C12	|	124	|	t
0x6F07	|	111	|	o
0x6B8B	|	107	|	 
0x12C6	|	18	|	b
0x2FEC	|	47	|	e
0x2466	|	36	|	 
0x15E2	|	21	|	b
0x7CA3	|	124	|	o
0x5EF3	|	94	|	r
0x5BB9	|	91	|	n
0x3F4	|	3	|	.
0x5290	|	82	|	 
0x6806	|	104	|	T
0x5E32	|	94	|	h
0x68B9	|	104	|	e
0xFF4	|	15	|	y
0x5C04	|	92	|	 
0x3002	|	48	|	w
0x532D	|	83	|	e
0x752C	|	117	|	r
0x71E0	|	113	|	e
0x41E	|	4	|	 
0x6301	|	99	|	f
0x3974	|	57	|	o
0xF8	|	0	|	l
0x1D43	|	29	|	l
0x3590	|	53	|	o
0x140B	|	20	|	w
0x75A2	|	117	|	e
0x4037	|	64	|	d
0x1F16	|	31	|	 
0x6092	|	96	|	b
0x7408	|	116	|	y
0x1B53	|	27	|	 
0x41C	|	4	|	t
0x62B5	|	98	|	h
0x1D37	|	29	|	e
0x473E	|	71	|	 
0x6737	|	103	|	o
0x6D0E	|	109	|	n
0x2A72	|	42	|	e
0x44FB	|	68	|	-
0x7EF2	|	126	|	e
0x6F46	|	111	|	y
0x52CC	|	82	|	e
0x1D26	|	29	|	d
0x6809	|	104	|	 
0x2F7E	|	47	|	C
0x2EF6	|	46	|	y
0x47A	|	4	|	c
0x47D8	|	71	|	l
0x32ED	|	50	|	o
0xF55	|	15	|	p
0x2997	|	41	|	e
0x7312	|	115	|	s
0x19CA	|	25	|	 
0x7857	|	120	|	a
0x1002	|	16	|	n
0x6CB6	|	108	|	d
0x726C	|	114	|	 
0x3908	|	57	|	t
0x1C6E	|	28	|	h
0x513F	|	81	|	e
0x47B0	|	71	|	 
0x4FE0	|	79	|	H
0x363A	|	54	|	e
0x21C	|	2	|	c
0x6E9B	|	110	|	a
0x11DF	|	17	|	t
0x223A	|	34	|	o
0x255F	|	37	|	n
0x5740	|	87	|	c
0x47DD	|	71	|	h
0x7ABA	|	122	|	i
0x4DB9	|	77	|	r
0x64E4	|	100	|	e
0x361B	|	54	|	s
0x68C0	|	104	|	 
0x5EA6	|	94	|	o
0x1161	|	17	|	r
0x421D	|	66	|	 
0x292	|	2	|	H
0xE5	|	0	|	u
0x5FC8	|	95	|	n
0x2ABC	|	42	|	d
0x7378	|	115	|	r
0x3B2B	|	59	|	e
0x624A	|	98	|	d
0x677	|	6	|	-
0x50C3	|	80	|	H
0x318	|	3	|	a
0x5759	|	87	|	n
0x7C0A	|	124	|	d
0x400E	|	64	|	e
0x5A6A	|	90	|	d
0x220A	|	34	|	 
0x6942	|	105	|	O
0x52C4	|	82	|	n
0x4C71	|	76	|	e
0x21BE	|	33	|	s
0x6C0F	|	108	|	,
0x3AE3	|	58	|	 
0x5FC3	|	95	|	w
0x2D01	|	45	|	h
0x1DB	|	1	|	o
0x3CFF	|	60	|	 
0x5030	|	80	|	w
0x33B2	|	51	|	e
0x311A	|	49	|	r
0x389	|	3	|	e
0x24F8	|	36	|	 
0x4C65	|	76	|	b
0x7122	|	113	|	o
0x3751	|	55	|	t
0x773C	|	119	|	h
0x3105	|	49	|	 
0x443D	|	68	|	t
0x14A	|	1	|	h
0x7CB3	|	124	|	r
0x6EBE	|	110	|	o
0x37FD	|	55	|	w
0x598D	|	89	|	n
0x2A9E	|	42	|	 
0x4D19	|	77	|	i
0x3FD0	|	63	|	n
0x47A1	|	71	|	t
0x4FE	|	4	|	o
0x3069	|	48	|	 
0x1DD4	|	29	|	T
0x77FA	|	119	|	a
0x6E04	|	110	|	r
0x7B67	|	123	|	t
0x4DED	|	77	|	a
0x4ABF	|	74	|	r
0x9C9	|	9	|	u
0x3419	|	52	|	s
0x2714	|	39	|	 
0x3FD1	|	63	|	b
0xA3F	|	10	|	y
0x6FF8	|	111	|	 
0x26F2	|	38	|	U
0x6408	|	100	|	r
0x7768	|	119	|	a
0x4B51	|	75	|	n
0x1BAD	|	27	|	u
0x23C0	|	35	|	s
0x47C5	|	71	|	.
0x6FEC	|	111	|	 
0x2002	|	32	|	T
0x2694	|	38	|	h
0x5D12	|	93	|	i
0x6EEC	|	110	|	s
0x1D94	|	29	|	 
0x1869	|	24	|	m
0x3930	|	57	|	a
0x71F6	|	113	|	d
0x4983	|	73	|	e
0x3AF	|	3	|	 
0x7F63	|	127	|	G
0x795	|	7	|	a
0x4F41	|	79	|	i
0x20E3	|	32	|	a
0x15BD	|	21	|	 
0xEDD	|	14	|	f
0x1DA1	|	29	|	u
0x3F58	|	63	|	r
0x7ADA	|	122	|	i
0x64F	|	6	|	o
0xA31	|	10	|	u
0x2B38	|	43	|	s
0x23CE	|	35	|	.
0x41FD	|	65	|	 
0x3ECA	|	62	|	C
0x34C5	|	52	|	r
0x765C	|	118	|	o
0x4CEF	|	76	|	n
0x2565	|	37	|	u
0x3CE5	|	60	|	s
0x3369	|	51	|	 
0x79C4	|	121	|	(
0x4630	|	70	|	"
0x6ADE	|	106	|	t
0x65AF	|	101	|	h
0x669C	|	102	|	e
0x4BE2	|	75	|	 
0x6F5E	|	111	|	w
0x28B6	|	40	|	i
0x7836	|	120	|	l
0x224B	|	34	|	y
0x78BE	|	120	|	,
0x5C00	|	92	|	 
0x1056	|	16	|	y
0x632F	|	99	|	o
0x3C87	|	60	|	u
0x1684	|	22	|	n
0x36A	|	3	|	g
0x554	|	5	|	e
0x3A36	|	58	|	s
0x6E5F	|	110	|	t
0x116C	|	17	|	 
0x1DA	|	1	|	a
0x1B3C	|	27	|	n
0x68C5	|	104	|	d
0x660A	|	102	|	 
0x63CB	|	99	|	m
0x5449	|	84	|	o
0x263D	|	38	|	s
0x6405	|	100	|	t
0x75F3	|	117	|	 
0x6BCA	|	107	|	t
0x1F0E	|	31	|	e
0x3FD7	|	63	|	r
0x2F2	|	2	|	r
0x9B1	|	9	|	i
0x3F4	|	3	|	b
0x2D98	|	45	|	l
0x5B8F	|	91	|	e
0x3474	|	52	|	 
0x1718	|	23	|	o
0x2622	|	38	|	f
0x174F	|	23	|	 
0x5F58	|	95	|	G
0x113F	|	17	|	a
0x774	|	7	|	i
0x4347	|	67	|	a
0x2DEF	|	45	|	'
0x6742	|	103	|	s
0x1454	|	20	|	 
0x732E	|	115	|	c
0x10DF	|	16	|	h
0x3BE	|	3	|	i
0x1739	|	23	|	l
0x68B6	|	104	|	d
0x1FE6	|	31	|	r
0x490C	|	73	|	e
0x2C67	|	44	|	n
0x451C	|	69	|	"
0x551B	|	85	|	[
0x6F74	|	111	|	2
0x775C	|	119	|	5
0x78FE	|	120	|	]
0xD77	|	13	|	)
0x139D	|	19	|	,
0x476B	|	71	|	 
0x666E	|	102	|	w
0x7293	|	114	|	a
0x948	|	9	|	s
0x6FA7	|	111	|	 
0x6944	|	105	|	c
0x31B3	|	49	|	o
0x463E	|	70	|	n
0x5602	|	86	|	v
0x39B8	|	57	|	i
0x2404	|	36	|	n
0x7987	|	121	|	c
0x7DB6	|	125	|	e
0x5D30	|	93	|	d
0x4C22	|	76	|	 
0x22DD	|	34	|	b
0x10E4	|	16	|	y
0x1956	|	25	|	 
0x4CDD	|	76	|	G
0x3E61	|	62	|	a
0x2D7B	|	45	|	i
0x1D6E	|	29	|	a
0x3D3D	|	61	|	 
0x588C	|	88	|	t
0x795C	|	121	|	o
0x55E7	|	85	|	 
0x7DC4	|	125	|	c
0x1E67	|	30	|	a
0x41BC	|	65	|	s
0x1E2F	|	30	|	t
0x72F2	|	114	|	r
0x3DFF	|	61	|	a
0x29C9	|	41	|	t
0x44CC	|	68	|	e
0x490F	|	73	|	 
0x2B13	|	43	|	h
0x2C90	|	44	|	i
0x15A9	|	21	|	s
0x2524	|	37	|	 
0x1C11	|	28	|	f
0x761E	|	118	|	a
0x5EAD	|	94	|	t
0x674B	|	103	|	h
0x5341	|	83	|	e
0x57E5	|	87	|	r
0x2292	|	34	|	.
0x6228	|	98	|	 
0x83F	|	8	|	H
0x5C62	|	92	|	e
0x6DF5	|	109	|	 
0x2BB8	|	43	|	d
0x5AE	|	5	|	i
0x3DFD	|	61	|	d
0x2A9	|	2	|	 
0x6B49	|	107	|	t
0x4F2B	|	79	|	h
0x4531	|	69	|	i
0x4D51	|	77	|	s
0x48CA	|	72	|	,
0x6380	|	99	|	 
0x51EC	|	81	|	a
0x592E	|	89	|	n
0x6145	|	97	|	d
0x6F1A	|	111	|	 
0x1439	|	20	|	b
0x3635	|	54	|	e
0x64AA	|	100	|	c
0x2BE	|	2	|	a
0x381C	|	56	|	m
0x565	|	5	|	e
0x40CE	|	64	|	 
0x2277	|	34	|	t
0x8BD	|	8	|	h
0x1F57	|	31	|	e
0x7DB3	|	125	|	 
0x40D3	|	64	|	r
0x4EC9	|	78	|	u
0x917	|	9	|	l
0x2F0A	|	47	|	e
0x7A4E	|	122	|	r
0x6E16	|	110	|	 
0x2B32	|	43	|	o
0x1EF6	|	30	|	f
0x250F	|	37	|	 
0x686	|	6	|	t
0x7F10	|	127	|	h
0x1613	|	22	|	e
0x8D2	|	8	|	 
0x1C2D	|	28	|	T
0x2684	|	38	|	i
0x64B7	|	100	|	t
0x5326	|	83	|	a
0xAB6	|	10	|	n
0x21A2	|	33	|	s
0x1178	|	17	|	 
0x1BD8	|	27	|	w
0x4802	|	72	|	i
0x16D1	|	22	|	t
0x50EE	|	80	|	h
0xDAF	|	13	|	 
0x3A13	|	58	|	h
0x6121	|	97	|	i
0x2ABA	|	42	|	s
0x759	|	7	|	 
0x2429	|	36	|	s
0x58DE	|	88	|	i
0x6FC6	|	111	|	s
0x48A6	|	72	|	t
0x6F2A	|	111	|	e
0xA65	|	10	|	r
0x65CF	|	101	|	-
0x7FF4	|	127	|	w
0x5147	|	81	|	i
0x4F36	|	79	|	f
0x4C21	|	76	|	e
0x4BEB	|	75	|	 
0x18DD	|	24	|	R
0x7D4B	|	125	|	h
0x1DA2	|	29	|	e
0x56A	|	5	|	a
0x1E99	|	30	|	 
0x20A8	|	32	|	a
0x3412	|	52	|	s
0x65C0	|	101	|	 
0x22E0	|	34	|	h
0x7334	|	115	|	i
0x3091	|	48	|	s
0x5D20	|	93	|	 
0x1A6E	|	26	|	c
0x6C7	|	6	|	o
0x4D62	|	77	|	n
0x2D4F	|	45	|	s
0x2E3D	|	46	|	o
0x5584	|	85	|	r
0x7CEE	|	124	|	t
0x1CA0	|	28	|	,
0x72A8	|	114	|	 
0x2C69	|	44	|	a
0x7A0C	|	122	|	n
0x5522	|	85	|	d
0x19D0	|	25	|	 
0x2424	|	36	|	t
0x2D7F	|	45	|	h
0x4418	|	68	|	e
0x253F	|	37	|	 
0x1C28	|	28	|	o
0xCC0	|	12	|	t
0xDA9	|	13	|	h
0x5ACB	|	90	|	e
0x6C01	|	108	|	r
0x55FF	|	85	|	 
0x68D9	|	104	|	T
0xBD	|	0	|	i
0x3EE4	|	62	|	t
0x4D64	|	77	|	a
0x77B8	|	119	|	n
0x2533	|	37	|	s
0x4D8B	|	77	|	 
0x5F9A	|	95	|	b
0x6FD9	|	111	|	e
0x74C3	|	116	|	c
0x6A40	|	106	|	a
0x4D8E	|	77	|	m
0x2706	|	39	|	e
0x6461	|	100	|	 
0x1337	|	19	|	h
0x4574	|	69	|	i
0x5832	|	88	|	s
0x3283	|	50	|	 
0x7F20	|	127	|	c
0xD0C	|	13	|	o
0x34AF	|	52	|	u
0x383	|	3	|	r
0x57FD	|	87	|	t
0x2123	|	33	|	.
0x15A2	|	21	|	

0x1D44	|	29	|	A
0x1831	|	24	|	 
0x6E5C	|	110	|	m
0x61B3	|	97	|	o
0x618	|	6	|	t
0x3DDA	|	61	|	i
0x730	|	7	|	f
0x7B09	|	123	|	 
0xAE1	|	10	|	o
0x4861	|	72	|	f
0x7B34	|	123	|	 
0x4975	|	73	|	f
0x7077	|	112	|	a
0x3450	|	52	|	t
0x339A	|	51	|	h
0x34ED	|	52	|	e
0x544A	|	84	|	r
0x6963	|	105	|	-
0x78FB	|	120	|	a
0x243D	|	36	|	g
0x49	|	0	|	a
0x4EE1	|	78	|	i
0x654	|	6	|	n
0x53F9	|	83	|	s
0x3602	|	54	|	t
0x7A2C	|	122	|	-
0x4D4E	|	77	|	s
0x19B6	|	25	|	o
0x350A	|	53	|	n
0x2B97	|	43	|	 
0x4FC2	|	79	|	c
0x6779	|	103	|	o
0x9F	|	0	|	n
0xD79	|	13	|	f
0x327C	|	50	|	l
0x2370	|	35	|	i
0x288C	|	40	|	c
0x6980	|	105	|	t
0x6D3F	|	109	|	 
0x27E0	|	39	|	w
0x194D	|	25	|	a
0x4847	|	72	|	s
0x3C0A	|	60	|	 
0x7F5F	|	127	|	r
0x3774	|	55	|	e
0x2F2A	|	47	|	p
0x359A	|	53	|	e
0x3143	|	49	|	a
0x4A4B	|	74	|	t
0x7059	|	112	|	e
0x2B30	|	43	|	d
0x325A	|	50	|	 
0x79BB	|	121	|	w
0x412B	|	65	|	h
0x3594	|	53	|	e
0x4DDC	|	77	|	n
0x636C	|	99	|	 
0xAB5	|	10	|	C
0x135A	|	19	|	r
0x1A9D	|	26	|	o
0xB2E	|	11	|	n
0x289C	|	40	|	u
0x3C64	|	60	|	s
0x5087	|	80	|	 
0x2A98	|	42	|	w
0xA27	|	10	|	a
0x4EA8	|	78	|	s
0x1248	|	18	|	 
0x23EE	|	35	|	c
0x6998	|	105	|	o
0x3833	|	56	|	n
0x7F48	|	127	|	f
0x1C48	|	28	|	r
0xDBD	|	13	|	o
0x426E	|	66	|	n
0x21DE	|	33	|	t
0xF1	|	0	|	e
0x49C2	|	73	|	d
0x62A1	|	98	|	 
0xDC3	|	13	|	b
0x7C0E	|	124	|	y
0x2F49	|	47	|	 
0x73B5	|	115	|	h
0x42C7	|	66	|	i
0x1C80	|	28	|	s
0x26BC	|	38	|	 
0x3D3E	|	61	|	s
0x27C2	|	39	|	o
0x350B	|	53	|	n
0x61E2	|	97	|	,
0x6BB9	|	107	|	 
0x31CE	|	49	|	Z
0x36B7	|	54	|	e
0x5CB1	|	92	|	u
0x5E11	|	94	|	s
0xBB3	|	11	|	.
0xA76	|	10	|	 
0x6064	|	96	|	B
0x6C69	|	108	|	e
0x51A3	|	81	|	c
0x2E08	|	46	|	a
0x3CCD	|	60	|	u
0xC15	|	12	|	s
0x3528	|	53	|	e
0x181C	|	24	|	 
0x2BEB	|	43	|	C
0x74E9	|	116	|	r
0x1D5A	|	29	|	o
0x27B8	|	39	|	n
0x13BF	|	19	|	u
0x2BB7	|	43	|	s
0x1755	|	23	|	 
0x22DA	|	34	|	h
0x1A5C	|	26	|	a
0x1613	|	22	|	d
0x2AEA	|	42	|	 
0x860	|	8	|	b
0x403E	|	64	|	e
0x7B59	|	123	|	t
0x6795	|	103	|	r
0x3925	|	57	|	a
0x74DC	|	116	|	y
0x16F2	|	22	|	e
0x3DAF	|	61	|	d
0x3C6D	|	60	|	 
0x5980	|	89	|	h
0x1FD2	|	31	|	i
0x77E5	|	119	|	s
0x2383	|	35	|	 
0x2657	|	38	|	f
0x6945	|	105	|	a
0x68E9	|	104	|	t
0x50A0	|	80	|	h
0x65C4	|	101	|	e
0xEC	|	0	|	r
0x2167	|	33	|	,
0x250F	|	37	|	 
0x79FA	|	121	|	h
0x6E02	|	110	|	e
0x423B	|	66	|	 
0x5A8F	|	90	|	f
0x20CA	|	32	|	e
0x75E4	|	117	|	a
0x3EE1	|	62	|	r
0xBF9	|	11	|	e
0x69B9	|	105	|	d
0x9D1	|	9	|	 
0x242D	|	36	|	t
0x3122	|	49	|	h
0x5256	|	82	|	a
0x41EE	|	65	|	t
0x373C	|	55	|	 
0x1203	|	18	|	h
0x7CCB	|	124	|	i
0x98D	|	9	|	s
0xAA	|	0	|	 
0x7517	|	117	|	o
0x34B1	|	52	|	f
0x60AE	|	96	|	f
0x1805	|	24	|	s
0xD05	|	13	|	p
0x3629	|	54	|	r
0x56C6	|	86	|	i
0x4382	|	67	|	n
0x697F	|	105	|	g
0x6B28	|	107	|	 
0x22C0	|	34	|	w
0x3FEF	|	63	|	o
0x6F6A	|	111	|	u
0x1312	|	19	|	l
0x7C42	|	124	|	d
0x44E9	|	68	|	 
0x1C3F	|	28	|	d
0x88B	|	8	|	o
0x1A31	|	26	|	 
0x194F	|	25	|	t
0x18B1	|	24	|	h
0x198A	|	25	|	e
0x7A77	|	122	|	 
0x4BF7	|	75	|	s
0x5E90	|	94	|	a
0x25AE	|	37	|	m
0x5704	|	87	|	e
0x649F	|	100	|	,
0x75ED	|	117	|	 
0x76D6	|	118	|	a
0x6C12	|	108	|	n
0x2126	|	33	|	d
0xD7F	|	13	|	 
0x7EC	|	7	|	s
0x73AE	|	115	|	o
0x12FC	|	18	|	 
0x7245	|	114	|	e
0x2E01	|	46	|	a
0x7A74	|	122	|	c
0x30D7	|	48	|	h
0x2A6D	|	42	|	 
0x579F	|	87	|	t
0x719A	|	113	|	i
0x30A7	|	48	|	m
0x3775	|	55	|	e
0x565A	|	86	|	 
0x2230	|	34	|	R
0x3DCD	|	61	|	h
0x4390	|	67	|	e
0x66A9	|	102	|	a
0x65A5	|	101	|	 
0x5F87	|	95	|	g
0x3E4B	|	62	|	a
0x69F4	|	105	|	v
0x478E	|	71	|	e
0x23AF	|	35	|	 
0x2C70	|	44	|	b
0x6EE	|	6	|	i
0x74A3	|	116	|	r
0x61A6	|	97	|	t
0x2F2A	|	47	|	h
0x2425	|	36	|	,
0x1B0A	|	27	|	 
0x298B	|	41	|	h
0x66B	|	6	|	e
0x70D8	|	112	|	 
0x1FD9	|	31	|	s
0x33B0	|	51	|	n
0x128B	|	18	|	a
0x7008	|	112	|	t
0x4DD6	|	77	|	c
0x644E	|	100	|	h
0x1932	|	25	|	e
0x39D1	|	57	|	d
0x6181	|	97	|	 
0x3777	|	55	|	u
0x5177	|	81	|	p
0x66FB	|	102	|	 
0x1654	|	22	|	t
0x294D	|	41	|	h
0x7B49	|	123	|	e
0x5ACD	|	90	|	 
0x1949	|	25	|	c
0x6E72	|	110	|	h
0x60E	|	6	|	i
0x5F21	|	95	|	l
0x49D	|	4	|	d
0x10BF	|	16	|	 
0xA8B	|	10	|	a
0x46BE	|	70	|	n
0x48D3	|	72	|	d
0x4439	|	68	|	 
0x1C04	|	28	|	a
0x9E1	|	9	|	t
0x26FD	|	38	|	e
0x840	|	8	|	 
0x34A4	|	52	|	i
0x111D	|	17	|	t
0x2037	|	32	|	.
0x690A	|	105	|	 
0x411F	|	65	|	R
0x2265	|	34	|	h
0x7E74	|	126	|	e
0x7550	|	117	|	a
0xF95	|	15	|	 
0x2468	|	36	|	h
0x5A7D	|	90	|	a
0x3C47	|	60	|	t
0x25BA	|	37	|	e
0x2C1D	|	44	|	d
0x4336	|	67	|	 
0x67D2	|	103	|	t
0x4234	|	66	|	h
0x89E	|	8	|	i
0x6A23	|	106	|	s
0x46F6	|	70	|	 
0xD44	|	13	|	a
0x4139	|	65	|	n
0x792C	|	121	|	d
0x5C8E	|	92	|	 
0x3CA9	|	60	|	t
0x39C4	|	57	|	r
0x759D	|	117	|	i
0x4640	|	70	|	c
0x2EC1	|	46	|	k
0x7132	|	113	|	e
0x5471	|	84	|	d
0xFAF	|	15	|	 
0x40F2	|	64	|	h
0xE64	|	14	|	i
0x23D0	|	35	|	m
0x45F2	|	69	|	 
0x6548	|	101	|	b
0x2F41	|	47	|	y
0x6DD6	|	109	|	 
0x5F46	|	95	|	h
0x3B5F	|	59	|	i
0x2E09	|	46	|	d
0x3896	|	56	|	i
0x4AFF	|	74	|	n
0x3084	|	48	|	g
0x50E6	|	80	|	 
0x475F	|	71	|	Z
0x3DC5	|	61	|	e
0x6B17	|	107	|	u
0x17C5	|	23	|	s
0x13E	|	1	|	 
0xDFC	|	13	|	a
0x533	|	5	|	n
0x1C63	|	28	|	d
0x20C3	|	32	|	 
0x3484	|	52	|	w
0x5A92	|	90	|	r
0x38AB	|	56	|	a
0x1108	|	17	|	p
0x45A3	|	69	|	p
0x6DAA	|	109	|	i
0x673F	|	103	|	n
0x1BF0	|	27	|	g
0x763F	|	118	|	 
0x281C	|	40	|	a
0x1255	|	18	|	 
0x4DAD	|	77	|	s
0x151	|	1	|	t
0x7A4F	|	122	|	o
0x44C4	|	68	|	n
0x3185	|	49	|	e
0x196	|	1	|	 
0x1E58	|	30	|	i
0x715E	|	113	|	n
0x4BD5	|	75	|	 
0x1388	|	19	|	a
0x21E	|	2	|	 
0x4481	|	68	|	b
0x7556	|	117	|	a
0x538C	|	83	|	b
0x1CBB	|	28	|	y
0x33E9	|	51	|	'
0x7B9F	|	123	|	s
0xC6D	|	12	|	 
0x3325	|	51	|	b
0x40C8	|	64	|	l
0x2AEB	|	42	|	a
0x2A09	|	42	|	n
0x500D	|	80	|	k
0x2019	|	32	|	e
0x251D	|	37	|	t
0x444A	|	68	|	,
0x7307	|	115	|	 
0x3D31	|	61	|	w
0x2A01	|	42	|	h
0x5658	|	86	|	i
0x3AEC	|	58	|	c
0x4A97	|	74	|	h
0x34D5	|	52	|	 
0x760D	|	118	|	C
0xF7C	|	15	|	r
0x5515	|	85	|	o
0x1308	|	19	|	n
0x1FAA	|	31	|	u
0xE48	|	14	|	s
0xD0F	|	13	|	 
0x5841	|	88	|	a
0x69C8	|	105	|	t
0x3ED0	|	62	|	e
0x3A14	|	58	|	.
0x53A3	|	83	|	 
0x3591	|	53	|	W
0x51E8	|	81	|	h
0xCB3	|	12	|	e
0x6A50	|	106	|	n
0x2F2F	|	47	|	 
0x7060	|	112	|	Z
0x4290	|	66	|	e
0x7B2B	|	123	|	u
0x3285	|	50	|	s
0x5CE3	|	92	|	 
0x50B7	|	80	|	w
0x2FE3	|	47	|	a
0x681D	|	104	|	s
0x6D20	|	109	|	 
0x82F	|	8	|	f
0x5F2D	|	95	|	u
0x2E62	|	46	|	l
0x1E28	|	30	|	l
0x68D3	|	104	|	 
0x6450	|	100	|	g
0x2310	|	35	|	r
0x4817	|	72	|	o
0x165D	|	22	|	w
0xFE7	|	15	|	n
0x60E8	|	96	|	,
0x34F7	|	52	|	 
0x23C4	|	35	|	h
0x15E2	|	21	|	e
0x45A8	|	69	|	 
0x1EE1	|	30	|	f
0x28C8	|	40	|	e
0x1CCF	|	28	|	d
0x543A	|	84	|	 
0x5965	|	89	|	C
0x55CA	|	85	|	r
0x5258	|	82	|	o
0x72C	|	7	|	n
0x2A2D	|	42	|	u
0x79E2	|	121	|	s
0x290C	|	41	|	 
0x2760	|	39	|	a
0x14DC	|	20	|	 
0x2F2C	|	47	|	d
0x2362	|	35	|	r
0x7B05	|	123	|	u
0x1E3C	|	30	|	g
0x2162	|	33	|	g
0x4FFA	|	79	|	e
0x60C5	|	96	|	d
0x4A99	|	74	|	 
0x22B0	|	34	|	d
0x5B27	|	91	|	r
0x2B40	|	43	|	i
0x5B68	|	91	|	n
0x2C3	|	2	|	k
0x59AB	|	89	|	 
0x50BA	|	80	|	w
0x102D	|	16	|	h
0x5C24	|	92	|	i
0x30C1	|	48	|	c
0x4310	|	67	|	h
0x6E9B	|	110	|	 
0x4BC4	|	75	|	c
0x3F61	|	63	|	a
0x3F1	|	3	|	u
0x55FC	|	85	|	s
0x46D8	|	70	|	e
0x2CBF	|	44	|	d
0x494A	|	73	|	 
0x61D3	|	97	|	h
0x2E6	|	2	|	i
0x15	|	0	|	m
0x4602	|	70	|	 
0x5FC0	|	95	|	t
0x2420	|	36	|	o
0x65A2	|	101	|	 
0x6AE8	|	106	|	v
0x5CA5	|	92	|	o
0x25F2	|	37	|	m
0x44F2	|	68	|	i
0x33EA	|	51	|	t
0xD07	|	13	|	,
0x31D7	|	49	|	 
0xC61	|	12	|	t
0x5587	|	85	|	h
0x14B7	|	20	|	r
0x5870	|	88	|	o
0x55DB	|	85	|	w
0x5E87	|	94	|	i
0x71B1	|	113	|	n
0x60D7	|	96	|	g
0x48E5	|	72	|	 
0x21E9	|	33	|	u
0xE44	|	14	|	p
0x2231	|	34	|	 
0x5DE1	|	93	|	R
0x7D1D	|	125	|	h
0x3E73	|	62	|	e
0x1B82	|	27	|	a
0x668D	|	102	|	'
0x4E73	|	78	|	s
0x2C9C	|	44	|	 
0x3DC6	|	61	|	o
0x7FCE	|	127	|	t
0x2FD4	|	47	|	h
0x7957	|	121	|	e
0x1C3D	|	28	|	r
0x50AC	|	80	|	 
0x49B0	|	73	|	c
0x12A1	|	18	|	h
0x7706	|	119	|	i
0x3A9D	|	58	|	l
0x5237	|	82	|	d
0x63A	|	6	|	r
0x53EF	|	83	|	e
0x5F06	|	95	|	n
0xCCC	|	12	|	 
0x534B	|	83	|	a
0x198C	|	25	|	n
0x1DFF	|	29	|	d
0x5DB6	|	93	|	 
0x7F4C	|	127	|	t
0x6086	|	96	|	h
0x7257	|	114	|	e
0x4619	|	70	|	 
0x7225	|	114	|	s
0x6F36	|	111	|	t
0x4ED7	|	78	|	o
0x5C25	|	92	|	n
0x5D93	|	93	|	e
0x1372	|	19	|	,
0x60CB	|	96	|	 
0x138E	|	19	|	w
0x33CE	|	51	|	h
0x4EA7	|	78	|	i
0x5BBF	|	91	|	c
0x6A3C	|	106	|	h
0x7169	|	113	|	 
0x828	|	8	|	h
0x3287	|	50	|	a
0x4D43	|	77	|	d
0x3E79	|	62	|	 
0x39C6	|	57	|	b
0x6182	|	97	|	e
0x4A15	|	74	|	e
0x2AF9	|	42	|	n
0x4AA1	|	74	|	 
0x2E1F	|	46	|	s
0x5FF7	|	95	|	i
0xA6D	|	10	|	t
0xC3E	|	12	|	t
0x7F9F	|	127	|	i
0x5B1	|	5	|	n
0x32C6	|	50	|	g
0xDD9	|	13	|	 
0x351D	|	53	|	i
0x378A	|	55	|	n
0x2286	|	34	|	 
0x39FC	|	57	|	C
0x1CCC	|	28	|	r
0x2173	|	33	|	o
0x5224	|	82	|	n
0x7250	|	114	|	u
0x7081	|	112	|	s
0x3983	|	57	|	'
0x34B2	|	52	|	s
0x1DB4	|	29	|	 
0x7B71	|	123	|	s
0x5EA3	|	94	|	t
0x2BBD	|	43	|	o
0x5C8C	|	92	|	m
0x4D3B	|	77	|	a
0x4F8B	|	79	|	c
0x7275	|	114	|	h
0x575B	|	87	|	 
0x1E29	|	30	|	a
0xDED	|	13	|	l
0x440D	|	68	|	l
0x5B95	|	91	|	 
0x48B2	|	72	|	a
0x1EF	|	1	|	l
0x4165	|	65	|	o
0x3AAE	|	58	|	n
0x7C44	|	124	|	g
0x71DF	|	113	|	.
0x59E7	|	89	|	 
0x1F77	|	31	|	Z
0xD41	|	13	|	e
0x2222	|	34	|	u
0x3BAF	|	59	|	s
0x4DAA	|	77	|	 
0x648	|	6	|	t
0x316E	|	49	|	h
0xEEE	|	14	|	e
0x7FC3	|	127	|	n
0x5EB5	|	94	|	 
0x53A	|	5	|	c
0x90	|	0	|	h
0x5712	|	87	|	a
0x7A6B	|	122	|	l
0x5A72	|	90	|	l
0x601C	|	96	|	e
0x120F	|	18	|	n
0x56D1	|	86	|	g
0x4E6E	|	78	|	e
0x54DC	|	84	|	d
0x7CED	|	124	|	 
0x91A	|	9	|	C
0x7425	|	116	|	r
0x6E3F	|	110	|	o
0x5072	|	80	|	n
0x71CA	|	113	|	u
0x499E	|	73	|	s
0x137B	|	19	|	 
0x7305	|	115	|	t
0x4975	|	73	|	o
0x21A8	|	33	|	 
0x1676	|	22	|	w
